lon,lat,depth,strike,dip,dz1,dz2,dz3,thickness
120.96,15.55,171.46,15.60,60.54,21.75,2.48,-2.38,50.23
120.95,15.53,171.46,15.35,60.63,21.83,2.48,-2.28,50.11
120.95,15.51,171.46,15.08,60.72,21.92,2.47,-2.20,49.98
120.94,15.49,171.46,14.80,60.81,22.01,2.47,-2.13,49.87
120.94,15.47,171.46,14.51,60.91,22.10,2.46,-2.06,49.76
120.93,15.45,171.46,14.21,61.02,22.20,2.45,-2.01,49.66
120.93,15.43,171.46,13.91,61.13,22.30,2.45,-1.97,49.56
120.92,15.41,171.46,13.59,61.25,22.41,2.44,-1.95,49.47
120.92,15.39,171.46,13.25,61.37,22.53,2.44,-1.94,49.39
120.91,15.37,171.46,12.91,61.50,22.65,2.44,-1.94,49.31
120.91,15.35,171.46,12.56,61.63,22.78,2.43,-1.97,49.24
120.90,15.33,171.46,12.20,61.77,22.92,2.43,-2.02,49.18
120.90,15.31,171.46,11.82,61.92,23.06,2.43,-2.08,49.12
120.89,15.29,171.46,11.44,62.07,23.21,2.42,-2.17,49.08
120.89,15.27,171.46,11.04,62.23,23.38,2.42,-2.26,49.04
120.89,15.25,171.46,10.63,62.39,23.55,2.42,-2.38,49.01
120.88,15.23,171.46,10.21,62.55,23.73,2.42,-2.51,48.98
120.88,15.21,171.46,9.79,62.73,23.92,2.42,-2.65,48.97
120.87,15.19,171.46,9.35,62.90,24.12,2.42,-2.82,48.96
120.87,15.17,171.46,8.90,63.08,24.34,2.42,-3.00,48.96
120.87,15.15,171.46,8.44,63.26,24.56,2.42,-3.03,48.98
120.87,15.13,171.46,7.97,63.45,24.79,2.42,-2.74,49.00
120.86,15.11,171.46,7.50,63.64,25.02,2.42,-2.48,49.03
120.86,15.09,171.46,7.02,63.83,25.27,2.42,-2.23,49.06
120.86,15.07,171.46,6.53,64.02,25.52,2.42,-2.00,49.11
120.86,15.05,171.46,6.03,64.22,25.79,2.42,-1.80,49.17
120.85,15.03,171.46,5.53,64.42,26.05,2.43,-1.61,49.24
120.85,15.01,171.46,5.02,64.61,26.32,2.43,-1.44,49.32
120.85,14.99,171.46,4.51,64.81,26.60,2.43,-1.29,49.41
120.85,14.97,171.46,4.00,65.01,26.87,2.44,-1.16,49.51
120.85,14.95,171.46,3.48,65.21,27.15,2.44,-1.05,49.62
120.84,14.93,171.46,2.96,65.40,27.43,2.45,-0.78,49.74
120.84,14.91,171.46,2.44,65.60,27.70,2.46,-0.53,49.87
120.84,14.89,171.46,1.92,65.79,27.97,2.46,-0.30,50.01
120.84,14.87,171.46,1.40,65.99,28.24,2.47,-0.09,50.16
120.84,14.85,171.46,0.88,66.18,28.49,2.48,0.10,50.32
120.84,14.83,171.46,0.37,66.36,28.74,2.48,0.27,50.50
120.84,14.81,171.46,359.85,66.55,28.98,2.49,0.42,50.68
120.84,14.79,171.46,359.35,66.73,29.20,2.50,0.55,50.87
120.84,14.77,171.46,358.84,66.90,29.41,2.51,0.66,51.07
120.84,14.75,171.46,358.34,67.08,29.61,2.52,0.75,51.29
120.84,14.73,171.46,357.84,67.25,29.78,2.53,0.91,51.51
120.84,14.71,171.46,357.34,67.41,29.94,2.54,1.09,51.73
120.84,14.69,171.46,356.85,67.58,30.08,2.55,1.26,51.97
120.85,14.67,171.46,356.37,67.74,30.20,2.56,1.40,52.21
120.85,14.65,171.46,355.89,67.89,30.30,2.57,1.53,52.45
120.85,14.63,171.46,355.41,68.04,30.37,2.59,1.63,52.71
120.85,14.61,171.46,354.93,68.19,30.42,2.60,1.72,52.96
120.85,14.59,171.46,354.46,68.33,30.45,2.61,1.79,53.22
120.85,14.57,171.46,353.98,68.47,30.45,2.62,1.84,53.48
120.86,14.55,171.46,353.51,68.61,30.43,2.63,1.87,53.74
120.86,14.53,171.46,353.04,68.74,30.38,2.65,1.83,54.01
120.86,14.51,171.46,352.57,68.87,30.31,2.66,1.66,54.27
120.86,14.49,171.46,352.10,69.00,30.22,2.67,1.47,54.53
120.87,14.47,171.46,351.63,69.12,30.10,2.68,1.27,54.79
120.87,14.45,171.46,351.16,69.24,29.96,2.69,1.04,55.05
120.87,14.43,171.46,350.68,69.35,29.80,2.71,0.79,55.30
120.88,14.41,171.46,350.20,69.46,29.61,2.72,0.53,55.54
120.88,14.39,171.46,349.72,69.56,29.41,2.73,0.24,55.79
120.88,14.37,171.46,349.24,69.66,29.18,2.74,-0.06,56.02
120.89,14.35,171.46,348.75,69.76,28.94,2.75,-0.39,56.25
120.89,14.33,171.46,348.26,69.84,28.68,2.76,-0.73,56.47
120.90,14.31,171.46,347.77,69.92,28.41,2.77,-0.62,56.68
120.90,14.29,171.46,347.28,70.00,28.12,2.78,-0.53,56.89
120.91,14.27,171.46,346.78,70.06,27.82,2.78,-0.46,57.08
120.91,14.25,171.46,346.29,70.12,27.51,2.79,-0.41,57.27
120.92,14.23,171.46,345.80,70.17,27.20,2.80,-0.38,57.44
120.92,14.21,171.46,345.32,70.20,26.88,2.81,-0.37,57.61
120.93,14.19,171.46,344.84,70.23,26.55,2.81,-0.38,57.77
120.93,14.16,171.46,344.36,70.25,26.22,2.82,-0.41,57.92
120.94,14.14,171.46,343.90,70.25,25.89,2.82,-0.46,58.06
120.95,14.12,171.46,343.44,70.24,25.57,2.83,-0.54,58.19
120.95,14.10,171.46,343.00,70.22,25.25,2.83,-0.25,58.31
120.96,14.08,171.46,342.57,70.19,24.93,2.84,0.20,58.42
120.96,14.06,171.46,342.16,70.14,24.63,2.84,0.64,58.52
120.97,14.04,171.46,341.77,70.07,24.33,2.84,1.06,58.62
120.98,14.02,171.46,341.39,70.00,24.05,2.85,1.46,58.71
120.99,14.00,171.46,341.04,69.91,23.78,2.85,1.84,58.79
120.99,13.98,171.46,340.71,69.81,23.53,2.85,2.21,58.86
121.00,13.96,171.46,340.40,69.69,23.29,2.85,2.56,58.93
121.01,13.94,171.46,340.12,69.56,23.08,2.85,2.91,58.99
121.02,13.92,171.46,339.87,69.41,22.89,2.85,3.23,59.04
121.02,13.90,171.46,339.65,69.26,22.71,2.85,3.44,59.09
121.03,13.88,171.46,339.45,69.09,22.57,2.85,3.40,59.14
121.04,13.86,171.46,339.28,68.91,22.45,2.85,3.35,59.18
121.05,13.84,171.46,339.14,68.72,22.35,2.85,3.29,59.21
121.05,13.82,171.46,339.03,68.53,22.28,2.85,3.23,59.24
121.06,13.80,171.46,338.95,68.32,22.24,2.85,3.16,59.27
121.07,13.78,171.46,338.90,68.11,22.23,2.85,3.10,59.30
121.08,13.76,171.46,338.88,67.89,22.25,2.85,3.03,59.32
121.09,13.74,171.46,338.88,67.67,22.30,2.85,2.95,59.34
121.09,13.72,171.46,338.91,67.45,22.38,2.85,2.88,59.36
121.10,13.69,171.46,338.97,67.22,22.49,2.84,2.82,59.37
121.11,13.67,171.46,339.05,66.99,22.63,2.84,2.38,59.38
121.12,13.65,171.46,339.15,66.77,22.81,2.84,1.94,59.40
121.13,13.63,171.46,339.27,66.54,23.01,2.84,1.51,59.41
121.13,13.61,171.46,339.41,66.32,23.25,2.84,1.09,59.41
121.14,13.59,171.46,339.58,66.11,23.51,2.83,0.67,59.42
121.15,13.57,171.46,339.76,65.89,23.81,2.83,0.26,59.43
121.16,13.55,171.46,339.96,65.69,24.14,2.83,-0.14,59.44
121.17,13.53,171.46,340.17,65.48,24.49,2.82,-0.53,59.44
121.17,13.51,171.46,340.40,65.29,24.88,2.82,-0.91,59.45
121.18,13.49,171.46,340.65,65.10,25.29,2.82,-1.28,59.45
121.19,13.47,171.46,340.92,64.92,25.74,2.81,-1.40,59.45
121.19,13.45,171.46,341.20,64.75,26.21,2.81,-1.38,59.46
121.20,13.43,171.46,341.49,64.58,26.71,2.80,-1.35,59.46
121.21,13.41,171.46,341.81,64.42,27.23,2.80,-1.31,59.46
121.22,13.39,171.46,342.14,64.27,27.79,2.80,-1.26,59.46
121.22,13.37,171.46,342.49,64.12,28.36,2.79,-1.18,59.46
121.23,13.35,171.46,342.86,63.99,28.96,2.78,-1.10,59.47
121.23,13.33,171.46,343.26,63.85,29.59,2.78,-0.99,59.47
121.24,13.31,171.46,343.68,63.73,30.24,2.77,-0.87,59.47
121.25,13.29,171.46,344.13,63.61,30.91,2.77,-0.73,59.47
121.25,13.27,171.46,344.61,63.50,31.60,2.76,-0.56,59.47
121.26,13.25,171.46,345.13,63.39,32.31,2.75,-0.36,59.47
121.26,13.22,171.46,345.69,63.29,33.05,2.75,-0.13,59.47
121.27,13.20,171.46,346.29,63.19,33.79,2.74,0.12,59.47
121.93,22.97,173.68,2.73,75.40,19.89,4.00,-3.04,82.05
121.93,22.95,173.68,2.20,75.39,19.91,4.00,-2.37,82.05
121.93,22.93,173.68,1.68,75.38,19.94,4.00,-1.73,82.04
121.92,22.91,173.68,1.16,75.38,19.99,4.00,-1.11,82.03
121.92,22.89,173.68,0.64,75.37,20.05,4.00,-0.51,82.02
121.92,22.87,173.68,0.13,75.37,20.12,4.00,0.07,82.00
121.92,22.85,173.68,359.63,75.36,20.21,4.00,0.64,81.98
121.92,22.83,173.68,359.14,75.35,20.32,4.00,1.18,81.95
121.92,22.81,173.68,358.65,75.35,20.44,4.00,1.70,81.92
121.92,22.79,173.68,358.18,75.34,20.57,3.99,2.21,81.89
121.92,22.77,173.68,357.72,75.33,20.72,3.99,2.70,81.86
121.92,22.75,173.68,357.28,75.32,20.87,3.99,2.85,81.82
121.93,22.73,173.68,356.85,75.31,21.04,3.99,2.82,81.78
121.93,22.71,173.68,356.43,75.29,21.22,3.99,2.78,81.73
121.93,22.69,173.68,356.03,75.28,21.40,3.99,2.73,81.69
121.93,22.66,173.68,355.64,75.26,21.59,3.99,2.65,81.64
121.93,22.64,173.68,355.27,75.23,21.79,3.99,2.56,81.59
121.93,22.62,173.68,354.91,75.21,21.99,3.98,2.46,81.54
121.93,22.60,173.68,354.57,75.18,22.20,3.98,2.35,81.48
121.94,22.58,173.68,354.25,75.15,22.41,3.98,2.22,81.43
121.94,22.56,173.68,353.94,75.12,22.61,3.98,2.08,81.37
121.94,22.54,173.68,353.65,75.09,22.81,3.98,1.96,81.31
121.94,22.52,173.68,353.38,75.05,23.01,3.97,1.91,81.25
121.94,22.50,173.68,353.11,75.02,23.20,3.97,1.85,81.19
121.95,22.48,173.68,352.87,74.98,23.38,3.97,1.78,81.13
121.95,22.46,173.68,352.64,74.94,23.55,3.97,1.70,81.07
121.95,22.44,173.68,352.42,74.90,23.71,3.97,1.61,81.00
121.96,22.42,173.68,352.22,74.86,23.86,3.96,1.51,80.94
121.96,22.40,173.68,352.03,74.82,23.99,3.96,1.40,80.87
121.96,22.38,173.68,351.84,74.78,24.11,3.96,1.29,80.81
121.96,22.36,173.68,351.67,74.74,24.21,3.96,1.17,80.74
121.97,22.34,173.68,351.51,74.71,24.29,3.95,1.04,80.68
121.97,22.32,173.68,351.36,74.68,24.36,3.95,0.97,80.61
121.97,22.30,173.68,351.21,74.65,24.41,3.95,0.88,80.55
121.98,22.28,173.68,351.07,74.62,24.44,3.94,0.80,80.49
121.98,22.26,173.68,350.93,74.60,24.45,3.94,0.70,80.42
121.98,22.24,173.68,350.80,74.58,24.44,3.94,0.60,80.36
121.99,22.22,173.68,350.67,74.57,24.42,3.94,0.50,80.30
121.99,22.20,173.68,350.53,74.56,24.39,3.93,0.39,80.24
121.99,22.18,173.68,350.39,74.56,24.34,3.93,0.28,80.17
122.00,22.16,173.68,350.25,74.55,24.28,3.93,0.15,80.12
122.00,22.14,173.68,350.10,74.56,24.20,3.93,0.03,80.06
122.00,22.12,173.68,349.95,74.56,24.12,3.92,0.22,80.00
122.01,22.10,173.68,349.79,74.58,24.03,3.92,0.56,79.94
122.01,22.08,173.68,349.61,74.59,23.93,3.92,0.89,79.89
122.01,22.06,173.68,349.43,74.61,23.83,3.92,1.22,79.84
122.02,22.04,173.68,349.24,74.63,23.73,3.92,1.54,79.78
122.02,22.02,173.68,349.03,74.65,23.63,3.91,1.85,79.73
122.03,22.00,173.68,348.81,74.67,23.53,3.91,2.15,79.68
122.03,21.98,173.68,348.58,74.69,23.43,3.91,2.44,79.63
122.03,21.96,173.68,348.34,74.72,23.34,3.91,2.73,79.59
122.04,21.94,173.68,348.08,74.74,23.25,3.91,3.00,79.54
122.04,21.92,173.68,347.81,74.76,23.17,3.91,2.95,79.50
122.05,21.90,173.68,347.53,74.78,23.09,3.90,2.27,79.46
122.05,21.88,173.68,347.23,74.79,23.02,3.90,1.58,79.42
122.06,21.86,173.68,346.93,74.81,22.97,3.90,0.88,79.38
122.06,21.84,173.68,346.62,74.81,22.92,3.90,0.16,79.34
122.07,21.81,173.68,346.30,74.82,22.88,3.90,-0.56,79.30
122.07,21.79,173.68,345.98,74.81,22.84,3.90,-1.31,79.26
122.08,21.77,173.68,345.66,74.81,22.82,3.90,-2.06,79.23
122.08,21.75,173.68,345.33,74.79,22.81,3.90,-2.83,79.19
122.09,21.73,173.68,345.01,74.77,22.80,3.89,-3.62,79.16
122.09,21.71,173.68,344.69,74.73,22.80,3.89,-4.41,79.13
122.10,21.69,173.68,344.37,74.70,22.80,3.89,-4.17,79.09
122.11,21.67,173.68,344.07,74.65,22.81,3.89,-3.94,79.06
122.11,21.65,173.68,343.77,74.59,22.83,3.89,-3.72,79.03
122.12,21.63,173.68,343.49,74.53,22.85,3.89,-3.51,78.99
122.12,21.61,173.68,343.22,74.45,22.87,3.89,-3.32,78.96
122.13,21.59,173.68,342.97,74.37,22.89,3.89,-3.14,78.93
122.14,21.57,173.68,342.73,74.27,22.91,3.89,-2.97,78.89
122.14,21.55,173.68,342.52,74.17,22.94,3.88,-2.81,78.85
122.15,21.53,173.68,342.33,74.06,22.96,3.88,-2.65,78.82
122.16,21.51,173.68,342.17,73.94,22.98,3.88,-2.51,78.78
122.16,21.49,173.68,342.02,73.80,22.99,3.88,-1.86,78.74
122.17,21.47,173.68,341.91,73.66,23.01,3.88,-0.96,78.70
122.18,21.45,173.68,341.82,73.52,23.02,3.88,-0.06,78.65
122.18,21.43,173.68,341.76,73.36,23.02,3.87,0.83,78.61
122.19,21.41,173.68,341.73,73.19,23.02,3.87,1.72,78.56
122.20,21.39,173.68,341.73,73.02,23.02,3.87,2.61,78.51
122.21,21.37,173.68,341.75,72.84,23.01,3.87,3.50,78.46
122.21,21.35,173.68,341.81,72.66,23.00,3.87,4.39,78.41
122.22,21.32,173.68,341.89,72.47,22.98,3.86,5.28,78.35
122.23,21.30,173.68,341.99,72.27,22.95,3.86,6.18,78.29
122.23,21.28,173.68,342.13,72.07,22.92,3.86,6.84,78.22
122.24,21.26,173.68,342.28,71.87,22.89,3.85,7.01,78.16
122.25,21.24,173.68,342.46,71.66,22.86,3.85,7.18,78.09
122.25,21.22,173.68,342.66,71.45,22.82,3.85,7.37,78.02
122.26,21.20,173.68,342.89,71.24,22.77,3.84,7.56,77.94
122.27,21.18,173.68,343.13,71.03,22.73,3.84,7.77,77.87
122.27,21.16,173.68,343.38,70.82,22.68,3.84,7.98,77.78
122.28,21.14,173.68,343.65,70.60,22.63,3.83,8.21,77.70
122.28,21.12,173.68,343.93,70.39,22.58,3.83,8.45,77.62
122.29,21.10,173.68,344.22,70.18,22.53,3.82,8.70,77.53
122.30,21.08,173.68,344.52,69.98,22.48,3.82,8.96,77.44
122.30,21.06,173.68,344.83,69.77,22.42,3.81,7.75,77.34
122.31,21.04,173.68,345.14,69.57,22.37,3.81,6.55,77.25
122.31,21.02,173.68,345.45,69.37,22.32,3.80,5.37,77.15
122.32,21.00,173.68,345.76,69.17,22.28,3.80,4.19,77.05
122.32,20.98,173.68,346.08,68.98,22.23,3.79,3.03,76.95
122.33,20.96,173.68,346.39,68.79,22.19,3.79,1.89,76.85
122.33,20.94,173.68,346.70,68.61,22.15,3.78,0.76,76.75
122.34,20.92,173.68,347.01,68.42,22.12,3.78,-0.36,76.65
122.34,20.90,173.68,347.31,68.25,22.09,3.77,-1.47,76.54
122.35,20.88,173.68,347.61,68.07,22.07,3.77,-2.57,76.44
122.35,20.86,173.68,347.90,67.90,22.05,3.76,-2.67,76.34
122.36,20.84,173.68,348.19,67.73,22.04,3.76,-2.27,76.23
122.36,20.82,173.68,348.47,67.57,22.03,3.75,-1.87,76.13
122.36,20.79,173.68,348.76,67.41,22.04,3.75,-1.45,76.02
122.37,20.77,173.68,349.03,67.25,22.05,3.74,-1.02,75.92
122.37,20.75,173.68,349.31,67.10,22.07,3.74,-0.57,75.82
122.38,20.73,173.68,349.58,66.94,22.10,3.73,-0.12,75.72
122.38,20.71,173.68,349.86,66.79,22.14,3.73,0.35,75.62
122.38,20.69,173.68,350.13,66.64,22.20,3.72,0.82,75.52
122.39,20.67,173.68,350.40,66.50,22.26,3.72,1.31,75.43
122.39,20.65,173.68,350.67,66.35,22.33,3.71,1.65,75.33
122.39,20.63,173.68,350.94,66.21,22.42,3.71,1.70,75.24
122.40,20.61,173.68,351.22,66.07,22.52,3.70,1.76,75.15
122.40,20.59,173.68,351.49,65.93,22.64,3.70,1.83,75.06
122.40,20.57,173.68,351.77,65.79,22.77,3.69,1.91,74.97
122.40,20.55,173.68,352.04,65.65,22.91,3.69,2.00,74.89
122.41,20.53,173.68,352.32,65.52,23.07,3.69,2.10,74.80
122.41,20.51,173.68,352.60,65.38,23.24,3.68,2.22,74.72
122.41,20.49,173.68,352.87,65.25,23.43,3.68,2.34,74.64
122.41,20.47,173.68,353.14,65.12,23.63,3.67,2.48,74.56
122.42,20.45,173.68,353.41,64.99,23.85,3.67,2.62,74.49
122.42,20.43,173.68,353.67,64.87,24.08,3.67,2.43,74.41
122.42,20.41,173.68,353.93,64.74,24.32,3.66,2.26,74.34
122.42,20.39,173.68,354.17,64.62,24.57,3.66,2.09,74.27
122.42,20.37,173.68,354.41,64.50,24.83,3.66,1.93,74.20
122.43,20.35,173.68,354.63,64.37,25.11,3.65,1.78,74.13
122.43,20.33,173.68,354.84,64.26,25.39,3.65,1.64,74.06
122.43,20.31,173.68,355.03,64.14,25.68,3.65,1.50,74.00
122.43,20.29,173.68,355.21,64.02,25.97,3.64,1.38,73.93
122.43,20.27,173.68,355.36,63.90,26.27,3.64,1.26,73.87
122.43,20.25,173.68,355.48,63.79,26.57,3.64,1.14,73.80
122.44,20.23,173.68,355.59,63.67,26.86,3.63,0.81,73.74
122.44,20.21,173.68,355.66,63.56,27.16,3.63,0.37,73.68
122.44,20.19,173.68,355.71,63.44,27.45,3.63,-0.07,73.62
122.44,20.17,173.68,355.72,63.32,27.73,3.63,-0.51,73.57
122.44,20.15,173.68,355.70,63.20,28.01,3.62,-0.95,73.51
122.44,20.13,173.68,355.65,63.08,28.27,3.62,-1.39,73.45
122.44,20.11,173.68,355.57,62.96,28.52,3.62,-1.83,73.40
122.44,20.09,173.68,355.45,62.83,28.75,3.62,-2.27,73.34
122.45,20.07,173.68,355.30,62.70,28.97,3.61,-2.72,73.29
122.45,20.05,173.68,355.12,62.57,29.16,3.61,-3.18,73.23
122.45,20.03,173.68,354.90,62.43,29.34,3.61,-3.34,73.18
122.45,20.01,173.68,354.65,62.28,29.48,3.61,-2.90,73.13
122.45,19.99,173.68,354.37,62.13,29.61,3.60,-2.47,73.08
122.45,19.97,173.68,354.07,61.97,29.70,3.60,-2.05,73.03
122.46,19.95,173.68,353.74,61.81,29.77,3.60,-1.65,72.98
122.46,19.93,173.68,353.39,61.64,29.81,3.60,-1.25,72.93
122.46,19.91,173.68,353.02,61.46,29.82,3.60,-0.88,72.88
122.46,19.89,173.68,352.64,61.27,29.80,3.59,-0.51,72.84
122.47,19.87,173.68,352.25,61.07,29.74,3.59,-0.16,72.79
122.47,19.85,173.68,351.86,60.87,29.66,3.59,0.17,72.74
122.47,19.83,173.68,351.46,60.65,29.55,3.59,0.48,72.70
122.47,19.81,173.68,351.07,60.42,29.40,3.59,0.33,72.66
122.48,19.79,173.68,350.70,60.19,29.23,3.58,0.15,72.61
122.48,19.77,173.68,350.34,59.94,29.03,3.58,-0.04,72.57
122.48,19.75,173.68,350.01,59.68,28.80,3.58,-0.24,72.53
122.49,19.72,173.68,349.70,59.41,28.54,3.58,-0.45,72.49
122.49,19.70,173.68,349.43,59.13,28.27,3.58,-0.68,72.46
122.50,19.68,173.68,349.20,58.84,27.97,3.58,-0.92,72.42
122.50,19.66,173.68,349.02,58.54,27.65,3.58,-1.17,72.38
122.50,19.64,173.68,348.89,58.23,27.31,3.57,-1.42,72.35
122.51,19.62,173.68,348.82,57.91,26.96,3.57,-1.68,72.31
122.51,19.60,173.68,348.81,57.58,26.59,3.57,-1.25,72.28
122.52,19.58,173.68,348.86,57.25,26.22,3.57,-0.48,72.25
122.52,19.56,173.68,348.99,56.91,25.83,3.57,0.29,72.21
122.52,19.54,173.68,349.19,56.56,25.45,3.57,1.07,72.18
122.53,19.52,173.68,349.46,56.21,25.06,3.57,1.86,72.15
122.53,19.50,173.68,349.82,55.86,24.67,3.57,2.66,72.12
122.53,19.48,173.68,350.26,55.52,24.28,3.57,3.48,72.09
122.54,19.46,173.68,350.78,55.17,23.90,3.57,4.32,72.07
122.54,19.44,173.68,351.38,54.84,23.53,3.56,5.18,72.04
122.54,19.42,173.68,352.07,54.51,23.16,3.56,6.06,72.01
122.55,19.40,173.68,352.84,54.20,22.81,3.56,6.70,71.98
122.55,19.38,173.68,353.68,53.90,22.48,3.56,6.80,71.95
122.55,19.36,173.68,354.61,53.62,22.16,3.56,6.95,71.92
122.55,19.34,173.68,355.60,53.37,21.86,3.56,7.13,71.90
122.55,19.32,173.68,356.66,53.14,21.58,3.56,7.35,71.87
122.55,19.30,173.68,357.78,52.94,21.32,3.56,7.61,71.84
122.55,19.28,173.68,358.96,52.77,21.08,3.56,7.92,71.81
122.55,19.26,173.68,0.17,52.64,20.87,3.55,8.27,71.78
122.55,19.24,173.68,1.42,52.54,20.68,3.55,8.68,71.75
122.55,19.22,173.68,2.70,52.49,20.51,3.55,9.13,71.72
122.55,19.20,173.68,3.99,52.47,20.38,3.55,9.63,71.69
122.55,19.18,173.68,5.28,52.48,20.26,3.55,9.22,71.65
122.55,19.16,173.68,6.57,52.54,20.18,3.55,8.86,71.62
122.54,19.14,173.68,7.83,52.63,20.11,3.55,8.55,71.59
122.54,19.12,173.68,9.07,52.76,20.08,3.54,8.29,71.56
122.54,19.10,173.68,10.26,52.92,20.07,3.54,8.07,71.52
122.53,19.08,173.68,11.40,53.11,20.08,3.54,7.90,71.49
122.53,19.06,173.68,12.49,53.33,20.12,3.54,7.78,71.45
122.52,19.04,173.68,13.50,53.57,20.18,3.54,7.70,71.41
122.52,19.02,173.68,14.45,53.83,20.27,3.54,7.66,71.38
122.51,19.00,173.68,15.31,54.10,20.37,3.53,7.65,71.34
122.50,18.98,173.68,16.09,54.38,20.49,3.53,6.94,71.30
122.50,18.96,173.68,16.78,54.67,20.63,3.53,5.89,71.26
122.49,18.94,173.68,17.38,54.97,20.79,3.53,4.86,71.23
122.48,18.92,173.68,17.89,55.26,20.96,3.53,3.86,71.19
122.48,18.90,173.68,18.30,55.54,21.15,3.52,2.88,71.15
122.47,18.88,173.68,18.62,55.82,21.34,3.52,1.92,71.11
122.46,18.86,173.68,18.86,56.08,21.55,3.52,0.96,71.07
122.46,18.85,173.68,19.00,56.34,21.76,3.52,0.01,71.04
122.45,18.83,173.68,19.06,56.57,21.97,3.52,-0.93,71.00
122.44,18.81,173.68,19.04,56.79,22.19,3.52,-1.87,70.96
122.43,18.79,173.68,18.94,56.98,22.41,3.51,-2.81,70.92
122.43,18.77,173.68,18.77,57.16,22.63,3.51,-3.75,70.89
122.42,18.75,173.68,18.54,57.31,22.84,3.51,-4.70,70.85
122.41,18.73,173.68,18.26,57.44,23.04,3.51,-5.66,70.82
122.40,18.71,173.68,17.93,57.54,23.24,3.51,-6.63,70.78
122.40,18.69,173.68,17.56,57.62,23.43,3.51,-7.62,70.75
122.39,18.67,173.68,17.16,57.67,23.61,3.50,-8.62,70.71
122.38,18.65,173.68,16.75,57.70,23.77,3.50,-9.64,70.68
122.38,18.63,173.68,16.33,57.70,23.91,3.50,-10.68,70.65
122.37,18.61,173.68,15.91,57.68,24.04,3.50,-11.73,70.62
122.36,18.59,173.68,15.51,57.64,24.15,3.50,-12.80,70.58
122.36,18.57,173.68,15.13,57.57,24.24,3.50,-10.07,70.55
122.35,18.55,173.68,14.78,57.48,24.31,3.49,-7.34,70.52
122.35,18.53,173.68,14.48,57.37,24.35,3.49,-4.63,70.49
122.34,18.51,173.68,14.23,57.24,24.38,3.49,-1.94,70.46
122.34,18.49,173.68,14.04,57.09,24.38,3.49,0.75,70.43
122.33,18.47,173.68,13.92,56.93,24.35,3.49,3.44,70.40
122.33,18.45,173.68,13.87,56.75,24.31,3.49,6.12,70.37
122.32,18.43,173.68,13.89,56.56,24.24,3.49,8.79,70.34
122.31,18.41,173.68,14.00,56.37,24.15,3.48,11.48,70.31
122.31,18.39,173.68,14.18,56.16,24.04,3.48,14.16,70.28
122.30,18.37,173.68,14.45,55.96,23.90,3.48,14.86,70.24
122.30,18.35,173.68,14.79,55.75,23.75,3.48,14.57,70.21
122.29,18.33,173.68,15.22,55.54,23.58,3.48,14.29,70.18
122.29,18.31,173.68,15.71,55.34,23.39,3.48,14.03,70.14
122.28,18.29,173.68,16.28,55.15,23.19,3.47,13.79,70.11
122.27,18.28,173.68,16.91,54.97,22.97,3.47,13.58,70.07
122.27,18.26,173.68,17.59,54.81,22.74,3.47,13.40,70.03
122.26,18.24,173.68,18.32,54.66,22.50,3.47,13.24,69.99
122.25,18.22,173.68,19.10,54.52,22.25,3.47,13.12,69.95
122.25,18.20,173.68,19.90,54.41,22.00,3.46,13.03,69.91
122.24,18.18,173.68,20.72,54.31,21.74,3.46,12.51,69.86
122.23,18.16,173.68,21.56,54.24,21.48,3.46,11.10,69.82
122.22,18.14,173.68,22.41,54.18,21.22,3.46,9.74,69.77
122.21,18.12,173.68,23.25,54.14,20.96,3.45,8.41,69.72
122.20,18.10,173.68,24.08,54.12,20.71,3.45,7.11,69.67
122.19,18.08,173.68,24.89,54.12,20.46,3.45,5.85,69.61
122.18,18.06,173.68,25.67,54.13,20.21,3.45,4.63,69.55
122.17,18.04,173.68,26.43,54.16,19.97,3.44,3.45,69.50
122.16,18.02,173.68,27.15,54.19,19.75,3.44,2.29,69.43
122.15,18.00,173.68,27.83,54.24,19.53,3.44,1.17,69.37
122.14,17.98,173.68,28.47,54.30,19.32,3.43,0.09,69.31
122.13,17.96,173.68,29.06,54.36,19.13,3.43,-0.27,69.24
122.12,17.94,173.68,29.60,54.42,18.95,3.43,-0.59,69.17
122.11,17.92,173.68,30.10,54.49,18.78,3.42,-0.90,69.09
122.09,17.91,173.68,30.54,54.56,18.63,3.42,-1.17,69.02
122.08,17.89,173.68,30.94,54.63,18.48,3.41,-1.43,68.94
122.07,17.87,173.68,31.28,54.69,18.35,3.41,-1.67,68.85
122.06,17.85,173.68,31.58,54.76,18.24,3.41,-1.89,68.77
122.04,17.83,173.68,31.83,54.81,18.14,3.40,-2.10,68.68
122.03,17.81,173.68,32.03,54.87,18.04,3.40,-2.30,68.59
122.02,17.79,173.68,32.19,54.92,17.96,3.39,-2.49,68.49
122.00,17.77,173.68,32.30,54.96,17.90,3.39,-2.81,68.39
121.99,17.75,173.68,32.38,54.99,17.84,3.38,-3.19,68.29
121.98,17.73,173.68,32.41,55.02,17.79,3.38,-3.57,68.18
121.96,17.71,173.68,32.41,55.05,17.74,3.37,-3.95,68.07
121.95,17.69,173.68,32.38,55.06,17.71,3.37,-4.32,67.96
121.94,17.67,173.68,32.32,55.07,17.68,3.36,-4.71,67.84
121.93,17.65,173.68,32.23,55.08,17.65,3.35,-5.09,67.71
